"id","data_inversa","dia_semana","horario","uf","br","km","municipio","causa_acidente","tipo_acidente","classificacao_acidente","fase_dia","sentido_via","condicao_metereologica","tipo_pista","tracado_via","uso_solo","pessoas","mortos","feridos_leves","feridos_graves","ilesos","ignorados","feridos","veiculos","latitude","longitude","regional","delegacia","uop"
525128,2023-05-25,"quinta-feira",01:45:00,"PB",230,"28,3","JOAO PESSOA","Velocidade Incompatível","Colisão com objeto","Com Vítimas Feridas","Plena Noite","Crescente","Nublado","Dupla","Curva","Sim",1,0,1,0,0,0,1,1,"-7,16496217",-3489466099,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
525158,2023-05-25,"quinta-feira",07:00:00,"PB",230,"11,1","CABEDELO","Acessar a via sem observar a presença dos outros veículos","Colisão transversal","Com Vítimas Feridas","Pleno dia","Decrescente","Chuva","Dupla","Não Informado","Sim",2,0,1,1,0,0,2,2,"-7,0596",-348506,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
525168,2023-05-25,"quinta-feira",08:55:00,"PB",230,"11,5","CABEDELO","Acessar a via sem observar a presença dos outros veículos","Colisão transversal","Sem Vítimas","Pleno dia","Decrescente","Sol","Dupla","Reta","Sim",2,0,0,0,2,0,0,2,"-7,0596",-348506,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
525203,2023-05-25,"quinta-feira",12:00:00,"PB",230,"123,1","RIACHAO DO BACAMARTE","Velocidade Incompatível","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Crescente","Nublado","Simples","Curva","Não",1,0,1,0,0,0,1,1,"-7,247405",-35673643,"SPRF-PB","DEL02-PB","UOP01-DEL02-PB"
525232,2023-05-25,"quinta-feira",14:40:00,"PB",101,"86,5","JOAO PESSOA","Acessar a via sem observar a presença dos outros veículos","Atropelamento de Pedestre","Com Vítimas Feridas","Pleno dia","Crescente","Céu Claro","Dupla","Reta","Sim",4,0,1,0,3,0,1,1,"-7,15552749",-3490760922,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
525248,2023-05-25,"quinta-feira",15:25:00,"PB",104,"118,9","CAMPINA GRANDE","Ausência de reação do condutor","Colisão traseira","Com Vítimas Feridas","Pleno dia","Decrescente","Nublado","Simples","Não Informado","Não",3,0,1,0,2,0,1,3,"-7,19637839",-3587571339,"SPRF-PB","DEL02-PB","UOP04-DEL02-PB"
525340,2023-05-26,"sexta-feira",06:30:00,"PB",230,"26","JOAO PESSOA","Trafegar com motocicleta (ou similar) entre as faixas","Colisão traseira","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Dupla","Reta","Sim",3,0,2,1,0,0,3,2,"-7,1677",-348855,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
525359,2023-05-26,"sexta-feira",04:30:00,"PB",230,"87","GURINHEM","Velocidade Incompatível","Capotamento","Sem Vítimas","Pleno dia","Decrescente","Nublado","Dupla","Reta","Não",1,0,0,0,0,1,0,1,"-7,1673",-353656,"SPRF-PB","DEL01-PB","UOP03-DEL01-PB"
525425,2023-05-26,"sexta-feira",15:15:00,"PB",230,"26","JOAO PESSOA","Ausência de reação do condutor","Colisão lateral mesmo sentido","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Dupla","Interseção de vias","Sim",2,0,0,1,1,0,1,2,"-7,1691783",-3488025785,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
525578,2023-05-27,"sábado",05:45:00,"PB",230,"24","JOAO PESSOA","Acesso irregular","Colisão com objeto","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Dupla","Curva","Sim",1,0,0,1,0,0,1,1,"-7,1637",-348618,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
525619,2023-05-27,"sábado",09:45:00,"PB",101,"85,9","BAYEUX","Entrada inopinada do pedestre","Atropelamento de Pedestre","Com Vítimas Fatais","Pleno dia","Decrescente","Céu Claro","Dupla","Reta","Não",2,1,0,0,1,0,0,1,"-7,15118983",-3491012184,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
525674,2023-05-27,"sábado",16:45:00,"PB",230,"27","JOAO PESSOA","Trafegar com motocicleta (ou similar) entre as faixas","Colisão lateral mesmo sentido","Com Vítimas Feridas","Pleno dia","Crescente","Céu Claro","Dupla","Reta","Sim",4,0,1,1,2,0,2,3,"-7,1677",-348855,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
525809,2023-05-28,"domingo",04:23:00,"PB",230,"41,9","SANTA RITA","Ingestão de álcool pelo condutor","Tombamento","Com Vítimas Feridas","Amanhecer","Crescente","Céu Claro","Dupla","Não Informado","Não",1,0,1,0,0,0,1,1,"-7,14450191",-3499792886,"SPRF-PB","DEL01-PB","UOP03-DEL01-PB"
525834,2023-05-28,"domingo",08:16:00,"PB",101,"97","JOAO PESSOA","Velocidade Incompatível","Tombamento","Com Vítimas Feridas","Pleno dia","Crescente","Sol","Dupla","Reta","Não",2,0,1,0,0,1,1,1,"-7,23846306",-349268519,"SPRF-PB","DEL01-PB","UOP02-DEL01-PB"
526007,2023-05-29,"segunda-feira",03:10:00,"PB",101,"6,9","MAMANGUAPE","Reação tardia ou ineficiente do condutor","Colisão com objeto","Com Vítimas Feridas","Plena Noite","Crescente","Chuva","Dupla","Reta","Não",1,0,1,0,0,0,1,1,"-6,55395097",-3512900895,"SPRF-PB","DEL01-PB","UOP04-DEL01-PB"
526008,2023-05-29,"segunda-feira",03:40:00,"PB",101,"86","JOAO PESSOA","Ingestão de álcool pelo condutor","Tombamento","Sem Vítimas","Amanhecer","Decrescente","Chuva","Dupla","Não Informado","Sim",1,0,0,0,1,0,0,1,"-7,15166701",-3490919352,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
526134,2023-05-29,"segunda-feira",16:10:00,"PB",101,"80","SANTA RITA","Acumulo de água sobre o pavimento","Colisão traseira","Sem Vítimas","Pleno dia","Crescente","Chuva","Dupla","Não Informado","Não",2,0,0,0,2,0,0,2,"-7,11732748",-3494978964,"SPRF-PB","DEL01-PB","UOP04-DEL01-PB"
526253,2023-05-30,"terça-feira",10:15:00,"PB",101,"88","JOAO PESSOA","Acessar a via sem observar a presença dos outros veículos","Colisão lateral mesmo sentido","Com Vítimas Feridas","Pleno dia","Crescente","Céu Claro","Dupla","Não Informado","Sim",3,0,1,1,1,0,2,2,"-7,16906808",-3489707351,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
526321,2023-05-30,"terça-feira",17:40:00,"PB",230,"11,8","CABEDELO","Área urbana sem a presença de local apropriado para a travessia de pedestres","Atropelamento de Pedestre","Com Vítimas Feridas","Anoitecer","Decrescente","Céu Claro","Dupla","Não Informado","Sim",2,0,1,0,0,1,1,1,"-7,06910099",-3484973788,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
526331,2023-05-30,"terça-feira",15:50:00,"PB",230,"157","CAMPINA GRANDE","Ingestão de álcool pelo condutor","Colisão com objeto","Sem Vítimas","Pleno dia","Decrescente","Céu Claro","Simples","Interseção de vias","Sim",1,0,0,0,1,0,0,1,"-7,264",-359199,"SPRF-PB","DEL02-PB","UOP01-DEL02-PB"
526337,2023-05-30,"terça-feira",16:40:00,"PB",104,"130,5","CAMPINA GRANDE","Manobra de mudança de faixa","Colisão transversal","Com Vítimas Feridas","Pleno dia","Crescente","Céu Claro","Simples","Reta","Sim",2,0,1,0,1,0,1,2,"-7,29013399",-3589029705,"SPRF-PB","DEL02-PB","UOP03-DEL02-PB"
526339,2023-05-30,"terça-feira",18:50:00,"PB",230,"127","RIACHAO DO BACAMARTE","Manobra de mudança de faixa","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Crescente","Vento","Dupla","Não Informado","Não",1,0,0,1,0,0,1,1,"-7,24571952",-3565069699,"SPRF-PB","DEL02-PB","UOP01-DEL02-PB"
526419,2023-05-31,"quarta-feira",08:05:00,"PB",230,"6","CABEDELO","Acessar a via sem observar a presença dos outros veículos","Colisão transversal","Com Vítimas Feridas","Pleno dia","Crescente","Sol","Simples","Interseção de vias","Sim",3,0,2,0,1,0,2,2,"-7,02",-348359,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
526466,2023-05-31,"quarta-feira",12:35:00,"PB",230,"14,5","CABEDELO","Reação tardia ou ineficiente do condutor","Tombamento","Com Vítimas Feridas","Pleno dia","Crescente","Sol","Dupla","Reta","Sim",1,0,0,1,0,0,1,1,"-7,0844",-348488,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
526536,2023-05-31,"quarta-feira",17:08:00,"PB",230,"43","SANTA RITA","Demais falhas mecânicas ou elétricas","Incêndio","Sem Vítimas","Anoitecer","Decrescente","Céu Claro","Dupla","Reta","Não",1,0,0,0,0,1,0,1,"-7,1479",-350029,"SPRF-PB","DEL01-PB","UOP03-DEL01-PB"
526602,2023-06-01,"quinta-feira",06:40:00,"PB",230,"152,6","CAMPINA GRANDE","Pista Escorregadia","Tombamento","Com Vítimas Feridas","Pleno dia","Decrescente","Nublado","Simples","Curva","Sim",2,0,2,0,0,0,2,1,"-7,27852763",-3588871837,"SPRF-PB","DEL02-PB","UOP01-DEL02-PB"
526641,2023-04-02,"domingo",22:10:00,"PB",104,"107,7","SAO SEBASTIAO DE LAGOA DE  ROCA","Ingestão de álcool pelo condutor","Saída de leito carroçável","Com Vítimas Fatais","Plena Noite","Decrescente","Céu Claro","Simples","Reta","Sim",1,1,0,0,0,0,0,1,"-7,107569",-35867698,"SPRF-PB","DEL02-PB","UOP04-DEL02-PB"
526654,2023-06-01,"quinta-feira",11:30:00,"PB",230,"27,7","JOAO PESSOA","Reação tardia ou ineficiente do condutor","Colisão com objeto","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Dupla","Não Informado","Sim",2,0,2,0,0,0,2,2,"-7,16539362",-3489444787,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
526666,2023-06-01,"quinta-feira",13:27:00,"PB",101,"99,5","CONDE","Acessar a via sem observar a presença dos outros veículos","Colisão transversal","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Dupla","Não Informado","Não",5,0,4,0,1,0,4,2,"-7,2557332",-3493469152,"SPRF-PB","DEL01-PB","UOP02-DEL01-PB"
526704,2023-06-01,"quinta-feira",18:20:00,"PB",101,"89,1","JOAO PESSOA","Condutor deixou de manter distância do veículo da frente","Colisão traseira","Com Vítimas Feridas","Plena Noite","Crescente","Céu Claro","Dupla","Reta","Sim",3,0,2,0,0,1,2,2,"-7,1710694",-3489765372,"SPRF-PB","DEL01-PB","UOP02-DEL01-PB"
526750,2023-06-01,"quinta-feira",20:20:00,"PB",230,"26,2","JOAO PESSOA","Manobra de mudança de faixa","Colisão lateral mesmo sentido","Com Vítimas Feridas","Plena Noite","Crescente","Céu Claro","Múltipla","Reta","Sim",4,0,1,0,1,2,1,2,"-7,168982",-34880261,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
526815,2023-06-02,"sexta-feira",06:21:00,"PB",101,"85","BAYEUX","Pista Escorregadia","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Crescente","Nublado","Dupla","Reta","Não",2,0,2,0,0,0,2,1,"-7,14538184",-3491662887,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
526835,2023-06-02,"sexta-feira",08:00:00,"PB",230,"8","CABEDELO","Reação tardia ou ineficiente do condutor","Colisão traseira","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Simples","Reta","Sim",2,0,1,0,1,0,1,2,"-7,0355",-348429,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
526977,2023-06-02,"sexta-feira",20:59:00,"PB",230,"41,9","SANTA RITA","Reação tardia ou ineficiente do condutor","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Crescente","Céu Claro","Dupla","Retorno Regulamentado","Sim",3,0,1,0,1,1,1,1,"-7,1432",-349869,"SPRF-PB","DEL01-PB","UOP03-DEL01-PB"
527014,2023-06-03,"sábado",01:40:00,"PB",230,"126,9","CAMPINA GRANDE","Ingestão de álcool pelo condutor","Saída de leito carroçável","Sem Vítimas","Plena Noite","Crescente","Céu Claro","Dupla","Reta","Não",1,0,0,0,1,0,0,1,"-7,2546",-356892,"SPRF-PB","DEL02-PB","UOP01-DEL02-PB"
527108,2023-06-03,"sábado",12:40:00,"PB",230,"151,2","CAMPINA GRANDE","Retorno proibido","Colisão transversal","Com Vítimas Feridas","Pleno dia","Crescente","Céu Claro","Simples","Reta","Não",3,0,2,0,0,1,2,2,"-7,2587",-358778,"SPRF-PB","DEL02-PB","UOP01-DEL02-PB"
527182,2023-06-03,"sábado",18:00:00,"PB",230,"405","POMBAL","Ausência de reação do condutor","Queda de ocupante de veículo","Com Vítimas Feridas","Plena Noite","Crescente","Céu Claro","Simples","Reta","Não",2,0,0,1,0,1,1,2,"-6,7888",-377923,"SPRF-PB","DEL03-PB","UOP02-DEL03-PB"
527254,2023-06-03,"sábado",23:47:00,"PB",230,"510,6","CAJAZEIRAS","Animais na Pista","Atropelamento de Animal","Sem Vítimas","Plena Noite","Decrescente","Céu Claro","Simples","Não Informado","Não",1,0,0,0,1,0,0,1,"-6,8906",-385885,"SPRF-PB","DEL03-PB","UOP03-DEL03-PB"
527264,2023-06-04,"domingo",01:40:00,"PB",104,"90,7","REMIGIO","Ingestão de álcool pelo condutor","Atropelamento de Pedestre","Com Vítimas Feridas","Plena Noite","Decrescente","Céu Claro","Simples","Desvio Temporário","Não",5,0,0,1,4,0,1,2,"-6,97533024",-3581785095,"SPRF-PB","DEL02-PB","UOP04-DEL02-PB"
527302,2023-06-04,"domingo",05:50:00,"PB",230,"277","SANTA LUZIA","Condutor Dormindo","Saída de leito carroçável","Sem Vítimas","Plena Noite","Crescente","Céu Claro","Simples","Não Informado","Não",1,0,0,0,0,1,0,1,"-6,9579",-368398,"SPRF-PB","DEL03-PB","UOP01-DEL03-PB"
527307,2023-06-04,"domingo",08:39:00,"PB",230,"25","JOAO PESSOA","Reação tardia ou ineficiente do condutor","Colisão com objeto","Com Vítimas Feridas","Pleno dia","Decrescente","Nublado","Dupla","Não Informado","Sim",1,0,1,0,0,0,1,1,"-7,17077876",-3486850446,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
527400,2023-06-04,"domingo",17:30:00,"PB",104,"98","ESPERANCA","Conversão proibida","Colisão transversal","Com Vítimas Feridas","Anoitecer","Decrescente","Céu Claro","Simples","Reta","Não",2,0,1,0,1,0,1,2,"-7,02803215",-3585657159,"SPRF-PB","DEL02-PB","UOP04-DEL02-PB"
527494,2023-06-05,"segunda-feira",07:03:00,"PB",230,"26","JOAO PESSOA","Ausência de reação do condutor","Colisão traseira","Com Vítimas Feridas","Pleno dia","Decrescente","Sol","Simples","Interseção de vias","Sim",3,0,1,0,1,1,1,2,"-7,1693",-348782,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
527535,2023-06-05,"segunda-feira",10:20:00,"PB",230,"462","SOUSA","Acessar a via sem observar a presença dos outros veículos","Colisão lateral mesmo sentido","Com Vítimas Feridas","Pleno dia","Crescente","Sol","Simples","Reta","Sim",2,0,1,0,1,0,1,2,"-6,7768",-38215,"SPRF-PB","DEL03-PB","UOP03-DEL03-PB"
527585,2023-06-05,"segunda-feira",12:47:00,"PB",101,"87,2","JOAO PESSOA","Condutor deixou de manter distância do veículo da frente","Colisão traseira","Com Vítimas Feridas","Pleno dia","Crescente","Céu Claro","Dupla","Reta","Sim",3,0,2,0,0,1,2,2,"-7,15886802",-3490628504,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
527633,2023-06-05,"segunda-feira",18:40:00,"PB",230,"332","QUIXABA","Ausência de sinalização","Colisão traseira","Com Vítimas Feridas","Plena Noite","Decrescente","Céu Claro","Simples","Ponte","Não",3,0,1,2,0,0,3,2,"-7,0203",-372403,"SPRF-PB","DEL03-PB","UOP01-DEL03-PB"
527671,2023-06-06,"terça-feira",06:00:00,"PB",412,"65","SAO JOAO DO CARIRI","Condutor Dormindo","Saída de leito carroçável","Sem Vítimas","Pleno dia","Crescente","Céu Claro","Simples","Reta","Não",3,0,0,0,3,0,0,1,"-7,440197",-36586514,"SPRF-PB","DEL02-PB","UOP02-DEL02-PB"
527733,2023-06-06,"terça-feira",12:30:00,"PB",230,"185,1","POCINHOS","Acessar a via sem observar a presença dos outros veículos","Colisão transversal","Sem Vítimas","Pleno dia","Crescente","Nublado","Simples","Interseção de vias","Não",2,0,0,0,2,0,0,2,"-7,151",-361114,"SPRF-PB","DEL02-PB","UOP02-DEL02-PB"
527776,2023-06-06,"terça-feira",17:35:00,"PB",101,"57,8","SANTA RITA","Demais falhas mecânicas ou elétricas","Colisão traseira","Com Vítimas Feridas","Anoitecer","Crescente","Céu Claro","Dupla","Não Informado","Não",3,0,0,2,1,0,2,2,"-6,97775678",-350777086,"SPRF-PB","DEL01-PB","UOP04-DEL01-PB"
527817,2023-06-06,"terça-feira",20:50:00,"PB",230,"85,6","GURINHEM","Ingestão de álcool pelo condutor","Colisão traseira","Com Vítimas Feridas","Plena Noite","Crescente","Céu Claro","Dupla","Reta","Não",2,0,0,1,1,0,1,2,"-7,16767048",-3536723614,"SPRF-PB","DEL01-PB","UOP03-DEL01-PB"
527879,2023-06-07,"quarta-feira",08:50:00,"PB",230,"27","JOAO PESSOA","Acumulo de óleo sobre o pavimento","Tombamento","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Simples","Curva","Sim",2,0,0,1,0,1,1,1,"-7,1677",-348855,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
527894,2023-06-07,"quarta-feira",08:20:00,"PB",230,"155,9","CAMPINA GRANDE","Reação tardia ou ineficiente do condutor","Tombamento","Com Vítimas Feridas","Pleno dia","Decrescente","Nublado","Simples","Reta","Não",1,0,1,0,0,0,1,1,"-7,2748",-359058,"SPRF-PB","DEL02-PB","UOP01-DEL02-PB"
527899,2023-06-07,"quarta-feira",08:30:00,"PB",230,"483,7","SAO JOAO DO RIO DO PEIXE","Manobra de mudança de faixa","Colisão traseira","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Simples","Não Informado","Não",3,0,2,0,1,0,2,2,"-6,8536",-383662,"SPRF-PB","DEL03-PB","UOP03-DEL03-PB"
527908,2023-06-03,"sábado",14:30:00,"PB",110,"52","SAO JOSE DE ESPINHARAS","Condutor Dormindo","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Simples","Reta","Não",1,0,0,1,0,0,1,1,"-6,729925",-37420928,"SPRF-PB","DEL03-PB","UOP01-DEL03-PB"
527947,2023-05-01,"segunda-feira",15:10:00,"PB",230,"7","CABEDELO","Ingestão de álcool pelo condutor","Colisão traseira","Sem Vítimas","Pleno dia","Decrescente","Sol","Múltipla","Não Informado","Sim",2,0,0,0,2,0,0,2,"-7,0355",-348429,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
527978,2023-06-07,"quarta-feira",11:00:00,"PB",405,"6","UIRAUNA","Condutor Dormindo","Saída de leito carroçável","Sem Vítimas","Pleno dia","Decrescente","Céu Claro","Simples","Reta","Não",1,0,0,0,0,1,0,1,"-6,501569",-38401245,"SPRF-PB","DEL03-PB","UOP03-DEL03-PB"
528018,2023-06-07,"quarta-feira",19:30:00,"PB",230,"365,6","MALTA","Animais na Pista","Atropelamento de Animal","Com Vítimas Feridas","Plena Noite","Decrescente","Céu Claro","Simples","Reta","Não",1,0,1,0,0,0,1,1,"-6,9086",-37505,"SPRF-PB","DEL03-PB","UOP02-DEL03-PB"
528118,2023-06-08,"quinta-feira",08:30:00,"PB",230,"225,3","SOLEDADE","Ingestão de álcool pelo condutor","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Crescente","Céu Claro","Simples","Reta","Não",1,0,1,0,0,0,1,1,"-7,0374",-364421,"SPRF-PB","DEL02-PB","UOP02-DEL02-PB"
528168,2023-06-08,"quinta-feira",15:06:00,"PB",230,"72,6","SOBRADO","Condutor Dormindo","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Crescente","Nublado","Dupla","Reta","Sim",5,0,1,0,4,0,1,1,"-7,18966",-3525753,"SPRF-PB","DEL01-PB","UOP03-DEL01-PB"
528251,2023-06-08,"quinta-feira",20:27:00,"PB",104,"94,2","ESPERANCA","Ingestão de álcool pelo condutor","Colisão lateral sentido oposto","Sem Vítimas","Plena Noite","Crescente","Céu Claro","Simples","Não Informado","Não",6,0,0,0,6,0,0,2,"-7,001878",-358453,"SPRF-PB","DEL02-PB","UOP04-DEL02-PB"
528268,2023-06-08,"quinta-feira",23:30:00,"PB",101,"86,5","JOAO PESSOA","Ingestão de álcool pelo condutor","Colisão frontal","Com Vítimas Feridas","Plena Noite","Decrescente","Chuva","Dupla","Reta","Sim",4,0,1,1,2,0,2,3,"-7,15118983",-3491012184,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
528343,2023-06-09,"sexta-feira",11:55:00,"PB",230,"292","SANTA LUZIA","Acessar a via sem observar a presença dos outros veículos","Colisão transversal","Com Vítimas Feridas","Pleno dia","Crescente","Céu Claro","Simples","Reta","Sim",2,0,1,0,0,1,1,2,"-6,8684",-369222,"SPRF-PB","DEL03-PB","UOP01-DEL03-PB"
528420,2023-06-09,"sexta-feira",17:59:00,"PB",101,"93","JOAO PESSOA","Pedestre andava na pista","Atropelamento de Pedestre","Com Vítimas Feridas","Plena Noite","Decrescente","Céu Claro","Dupla","Reta","Sim",2,0,1,0,0,1,1,1,"-7,20016843",-3490686005,"SPRF-PB","DEL01-PB","UOP02-DEL01-PB"
528464,2023-06-09,"sexta-feira",23:35:00,"PB",230,"37,1","SANTA RITA","Reação tardia ou ineficiente do condutor","Tombamento","Com Vítimas Feridas","Plena Noite","Crescente","Chuva","Dupla","Reta","Sim",1,0,0,1,0,0,1,1,"-7,1293",-349536,"SPRF-PB","DEL01-PB","UOP03-DEL01-PB"
528538,2023-06-10,"sábado",11:20:00,"PB",230,"144","CAMPINA GRANDE","Ausência de reação do condutor","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Dupla","Reta","Sim",1,0,1,0,0,0,1,1,"-7,251858",-35838554,"SPRF-PB","DEL02-PB","UOP01-DEL02-PB"
528562,2023-06-10,"sábado",13:00:00,"PB",230,"0,5","CABEDELO","Ultrapassagem Indevida","Colisão lateral mesmo sentido","Com Vítimas Feridas","Pleno dia","Decrescente","Sol","Simples","Não Informado","Sim",2,0,1,0,1,0,1,2,"-6,97473604",-3483203238,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
528660,2023-06-10,"sábado",21:40:00,"PB",230,"115,3","INGA","Demais falhas na via","Tombamento","Com Vítimas Feridas","Pleno dia","Crescente","Céu Claro","Dupla","Não Informado","Não",2,0,0,1,1,0,1,2,"-7,2296",-355998,"SPRF-PB","DEL01-PB","UOP03-DEL01-PB"
528712,2023-06-11,"domingo",03:20:00,"PB",405,"1,2","UIRAUNA","Frear bruscamente","Colisão traseira","Com Vítimas Feridas","Plena Noite","Decrescente","Céu Claro","Simples","Desvio Temporário","Não",5,0,1,2,1,1,3,2,"-6,461908",-38378624,"SPRF-PB","DEL03-PB","UOP03-DEL03-PB"
528731,2023-06-11,"domingo",05:49:00,"PB",101,"103,2","ALHANDRA","Reação tardia ou ineficiente do condutor","Colisão traseira","Sem Vítimas","Amanhecer","Crescente","Chuva","Dupla","Reta","Não",2,0,0,0,2,0,0,2,"-7,29163604",-3493807826,"SPRF-PB","DEL01-PB","UOP02-DEL01-PB"
528745,2023-06-11,"domingo",07:40:00,"PB",230,"52,8","SANTA RITA","Reação tardia ou ineficiente do condutor","Saída de leito carroçável","Sem Vítimas","Pleno dia","Decrescente","Chuva","Dupla","Curva","Não",1,0,0,0,0,1,0,1,"-7,1951",-350691,"SPRF-PB","DEL01-PB","UOP03-DEL01-PB"
528910,2023-06-11,"domingo",14:40:00,"PB",104,"113","LAGOA SECA","Ausência de reação do condutor","Atropelamento de Pedestre","Com Vítimas Feridas","Pleno dia","Decrescente","Chuva","Simples","Não Informado","Sim",2,0,0,1,0,1,1,1,"-7,15342626",-3585241772,"SPRF-PB","DEL02-PB","UOP04-DEL02-PB"
528947,2023-06-12,"segunda-feira",00:50:00,"PB",230,"119","RIACHAO DO BACAMARTE","Condutor Dormindo","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Crescente","Nublado","Dupla","Reta","Não",1,0,1,0,0,0,1,1,"-7,2423",-356312,"SPRF-PB","DEL02-PB","UOP01-DEL02-PB"
528974,2023-06-12,"segunda-feira",06:55:00,"PB",101,"90,1","JOAO PESSOA","Condutor deixou de manter distância do veículo da frente","Colisão traseira","Com Vítimas Feridas","Pleno dia","Decrescente","Chuva","Dupla","Não Informado","Sim",2,0,0,1,1,0,1,2,"-7,18443914",-3490175128,"SPRF-PB","DEL01-PB","UOP02-DEL01-PB"
529060,2023-06-12,"segunda-feira",13:29:00,"PB",230,"6","CABEDELO","Desrespeitar a preferência no cruzamento","Colisão transversal","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Dupla","Interseção de vias","Sim",2,0,1,0,1,0,1,2,"-7,02",-348359,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
529160,2023-06-12,"segunda-feira",00:45:00,"PB",230,"6","CABEDELO","Reação tardia ou ineficiente do condutor","Queda de ocupante de veículo","Com Vítimas Feridas","Plena Noite","Decrescente","Céu Claro","Simples","Viaduto","Sim",2,0,2,0,0,0,2,1,"-7,02",-348359,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
529165,2023-06-13,"terça-feira",04:50:00,"PB",230,"48,9","SANTA RITA","Ausência de reação do condutor","Capotamento","Com Vítimas Feridas","Amanhecer","Decrescente","Céu Claro","Dupla","Reta","Não",2,0,2,0,0,0,2,1,"-7,174",-350397,"SPRF-PB","DEL01-PB","UOP03-DEL01-PB"
529194,2023-06-13,"terça-feira",07:10:00,"PB",230,"112","INGA","Manobra de mudança de faixa","Colisão lateral mesmo sentido","Com Vítimas Feridas","Pleno dia","Crescente","Céu Claro","Dupla","Não Informado","Não",2,0,0,1,1,0,1,2,"-7,216414",-35594662,"SPRF-PB","DEL01-PB","UOP03-DEL01-PB"
529442,2023-06-14,"quarta-feira",13:30:00,"PB",230,"157","CAMPINA GRANDE","Acessar a via sem observar a presença dos outros veículos","Colisão transversal","Com Vítimas Feridas","Pleno dia","Crescente","Chuva","Simples","Não Informado","Não",3,0,2,0,1,0,2,2,"-7,264",-359199,"SPRF-PB","DEL02-PB","UOP01-DEL02-PB"
529463,2023-06-14,"quarta-feira",15:15:00,"PB",101,"123,9","CAAPORA","Chuva","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Decrescente","Chuva","Dupla","Não Informado","Não",1,0,1,0,0,0,1,1,"-7,46746892",-349772648,"SPRF-PB","DEL01-PB","UOP02-DEL01-PB"
529465,2023-06-14,"quarta-feira",15:50:00,"PB",230,"12","CABEDELO","Manobra de mudança de faixa","Colisão lateral mesmo sentido","Com Vítimas Feridas","Pleno dia","Decrescente","Chuva","Dupla","Reta","Sim",3,0,1,0,2,0,1,2,"-7,068",-3485,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
529544,2023-06-15,"quinta-feira",03:30:00,"PB",230,"391,4","SAO BENTINHO","Transitar na contramão","Colisão frontal","Com Vítimas Fatais","Plena Noite","Decrescente","Céu Claro","Simples","Curva","Sim",2,1,0,0,0,1,0,2,"-6,8904",-377258,"SPRF-PB","DEL03-PB","UOP02-DEL03-PB"
